Theta
0.11585813
0.21133444
0.13388585
0.18577343
-0.09325296
-0.14307085
1.0171471
0.10614499
-0.14617261
0.09800434
-0.13014989
0.7653006
-0.11638581
-0.32988957
0.5781842
0.7067672
0.42023987
-0.2938381
0.6102389
0.77660316
-0.16563003
-0.3291619
0.18335079
0.14280507
0.32278565
0.4377661
0.5078993
-0.1435346
0.2937086
0.3213981
0.962686
-0.6224308
0.25167775
-0.026879853
-0.5924027
0.5311868
-0.08727063
0.2024369
0.19645281
0.2507677
-0.04458071
0.07558657
0.3199042
0.8687709
-0.43541774
0.2991926
-0.1581622
0.40851805
-0.15213768
0.028736081
0.70946413
0.7566572
0.15954414
-0.061777204
0.24489118
-0.11585928
0.20992944
0.058462225
-0.021788199
0.04879095
0.78062505
-0.06786875
0.19513091
0.54309475
0.30644754
0.14832023
0.20463645
0.26941022
0.61176455
-0.3722523
0.2821601
-0.16534351
-0.23950313
-1.2030168
0.08618373
0.24153924
-0.4440904
-0.0398822
-0.29895997
0.34556714
-0.16504963
0.3640863
-0.17653942
-1.3407187
-0.103271104
0.28604266
-0.21472876
0.08861261
0.23855282
-0.0033801724
0.12233613
0.100561514
-0.051073384
0.3689729
-0.090438604
0.1314773
0.038563784
-0.21918586
-0.024228416
0.23846334
0.2060395
0.5212474
-0.4022617
0.7176542
0.09311827
-0.41106242
0.45113194
-0.21503292
-0.062036082
0.45769113
-0.20945095
0.035416864
0.4353853
-0.63752353
-0.1662477
0.089970194
0.7638502
0.07908487
0.61882305
-0.437
0.0856977
-0.1403826
0.045953073
-1.0592561
0.21233574
0.1372075
0.20506836
-0.4403625
-0.2140127
0.34312847
0.061848257
0.46643114
0.41863167
-0.52818424
0.6624649
-0.2439424
0.35316992
0.38942537
0.3859116
-0.27271464
0.6030443
0.117631935
0.17493498
0.13324375
0.49479878
0.4219134
0.27404836
0.105047055
0.1241148
-0.5088522
0.1303542
-0.17926188
-0.0071590915
-0.44414586
0.28508204
0.51678777
-0.33503085
0.16674252
0.05045796
0.18363972
0.75250983
-0.26396003
0.16127121
-0.46022335
-0.5365615
0.13208719
0.37704384
0.36562085
0.120950155
0.25480825
0.23496808
0.018870335
0.16716462
-0.41941595
0.058075123
0.17329784
0.032466546
0.46494785
0.16521873
0.67862517
-0.28957936
0.3018069
-0.13262907
0.32488114
0.2841596
-0.122428976
-0.09736675
0.30158928
0.07033525
0.12113721
0.17844906
0.40256035
0.27849486
-0.037176367
0.15972821
0.289901
0.65801847
0.49836192
0.13820179
-0.22304587
0.17347296
-0.20358366
-0.18031289
0.7583768
-0.22147523
-0.11910828
0.2584941
0.16509096
-0.05515636
-0.10041998
0.513939
-0.25913903
0.30969957
0.10803243
0.34674576
0.9092694
-0.33759305
-0.40550345
0.7328332
-0.03091537
-0.23501152
0.18696034
0.12442608
-0.190955
0.073884495
-0.045270946
-0.06659972
0.36585265
0.19665678
0.1229437
0.37047008
0.7658425
0.26234117
0.31776294
-0.5150433
0.44061175
-0.3064427
-0.15966427
0.042829327
0.004785142
0.012105225
0.29262596
-0.5566286
-0.5277634
-0.5776771
0.65309536
0.2914158
0.54604983
-0.36374283
-0.12825306
0.3785448
-0.7963649
0.09886368
0.32793358
0.28831816
0.20118852
0.17699903
0.54053795
0.1353611
0.7483686
0.31991443
-0.48827213
-0.13205373
0.45115405
0.68317956
0.11415244
0.48646954
-0.029801209
0.011128569
0.29233724
0.51489234
-0.22977267
-0.043818213
0.53811467
-0.10125644
-0.37948495
0.615829
0.21280527
-0.17879929
-0.2763434
0.062493194
0.2064949
0.06554529
0.07078714
-0.17304291
0.043857746
0.108166456
-0.30277455
0.38543618
0.29220718
0.06158015
-0.15929282
0.2665033
-0.3257588
0.08675501
-0.18965977
0.38479048
0.3263166
-0.2975316
0.050312728
0.7748398
-0.32089287
0.3239318
-0.23449297
0.0876515
-0.02028273
0.07217939
0.6978302
-0.12352714
-0.037672736
0.5990653
0.555074
0.16235733
0.23195264
0.8437266
-0.021339396
0.38866088
-0.15797666
0.35861588
-0.14172585
0.29904726
-0.42226484
0.22442241
0.2825372
0.19452687
0.54106766
0.11563671
0.42994556
0.12945043
-0.28872412
0.1700905
-0.06556847
0.51131374
0.21296251
-0.77950245
-0.10502461
0.8813263
-0.44817245
0.500444
0.0896156
-0.31322533
-0.27710077
0.011075877
-0.22534059
0.15437503
0.16866672
-0.07069628
-0.13117874
-0.41232905
-0.23768887
0.48203212
-0.27599114
0.8803743
-0.024960589
0.35061118
-0.050775178
0.072318226
0.80812556
-0.08031555
-0.35765943
-0.22649418
-0.25934374
-0.1912512
-0.07066412
0.39135566
-0.13189377
0.25528708
0.7530857
-0.15232193
0.28465098
0.23947962
0.35743397
0.53646
0.47797325
0.31224012
0.05900824
0.57600904
0.10150304
0.4394169
0.33450472
-0.6929498
0.5291876
-0.29044694
0.14057088
-0.2523895
-0.27456006
0.26180264
0.29249778
0.35438436
-0.5023036
-0.2178469
-0.17229939
0.9949346
0.20381701
0.1894709
0.076044366
-0.15654176
0.33785415
0.74255145
0.19005308
-0.53960913
-0.0015222337
-0.104535185
0.24737531
0.5333319
-0.4951581
-0.016388359
0.15647283
0.31630865
-0.82409155
-0.6576217
0.094627865
-0.043744672
0.5245753
0.35249168
0.20361175
-0.13423464
-0.16001676
0.030550549
0.895355
0.5190211
0.16960908
-1.0000975
0.0951116
0.27053145
0.43208882
-0.033512384
0.38727763
0.3522145
-0.088453256
0.55195725
0.5639374
0.59113574
-0.28925425
0.1771412
-0.04567622
0.34293947
0.28301045
0.08526286
0.7414052
0.7097679
-0.017675161
0.56558806
0.2228609
0.43591645
0.16928358
0.46884316
-0.37125626
-0.51564145
-0.017118745
0.5879701
0.74804974
0.09990573
-0.044078145
