Theta
-0.06266789
0.088506594
0.20224804
0.5375375
-0.06829696
-0.024898244
0.16627991
0.03967321
-0.1089429
0.74586093
0.6729621
1.2585765
0.41493106
-0.29185504
-0.33259484
0.08154897
0.0054751756
0.41368353
0.2514844
0.00060991663
0.3347665
-0.041381747
-0.29757607
0.7060962
0.17594065
0.68027735
-0.13787241
0.29965168
0.9122317
0.16350083
-0.060195144
0.30448964
-0.079132006
0.100412115
-0.025749456
0.52294505
-0.2869594
-0.098245576
-0.19957182
-0.06999324
0.5040505
0.051398076
0.13540998
-0.1851101
0.4244485
0.21985054
-0.007196646
-0.31630814
0.08375569
0.7363081
0.043158397
0.066566445
0.23062591
-0.03293606
-0.80359787
0.5650789
0.42080763
-0.2731567
-0.45020017
0.3598002
0.16673961
-0.13928379
0.39122075
0.60103214
0.76467216
0.35229093
0.1259824
0.66017586
-0.6399752
0.65995395
0.043917287
1.0235372
-1.1178762
0.3267484
-0.5214479
0.23226346
-0.3707207
-0.008092517
0.04766634
-0.28331053
0.27019358
0.4085365
-0.14582628
-0.6110612
0.32034093
-0.20789239
0.81343853
-0.24269821
-0.12255193
1.0748005
0.71735615
0.19594593
-0.040471446
0.3741985
0.7231395
-0.68396187
0.8774527
0.27605352
-0.3419794
0.15413658
0.22386803
0.4878254
-0.10361748
-0.3082446
0.14663497
0.024442922
0.4103757
0.22686005
0.041330718
0.3199525
0.08197458
-0.3508262
0.3133713
0.7430331
0.28345197
0.51243985
-0.3312107
0.44684342
0.70700663
-0.015565552
0.41772074
-0.0034200947
-0.25655377
-0.07961792
0.2973214
0.39827436
0.31103948
-0.16343273
0.32400516
0.2903364
0.07380784
0.010133781
0.33877695
-0.25400308
0.3156795
-0.1271504
-0.29109147
-0.39580128
-0.26804906
0.13735864
0.6243624
-0.1273096
0.08177567
0.66651255
0.5166279
-0.43559623
-0.0013873945
0.20536634
0.058485582
0.63218266
-0.0008181146
0.24413225
0.4493994
0.54256105
0.107177615
-0.022060515
-0.24450544
0.20114498
0.93139994
0.2426696
-0.5282335
-0.27345517
0.57931817
0.45128134
0.032473624
0.2823988
-0.39486837
-0.3320768
0.43368876
-0.09596362
0.59216195
0.43000045
0.69045424
-0.343705
0.45847166
0.5698317
0.4136324
-0.029865768
0.009129854
0.5191793
-0.025624704
0.4434377
0.009713884
0.32370335
0.5249929
0.004882396
0.10781128
0.3053962
0.44487464
0.8903984
0.08446949
0.11854005
-0.036366396
0.13584939
-0.24818967
0.38554677
-0.3197466
-0.26704353
0.01486582
0.38001376
-0.27664572
0.26118726
-0.35377604
-0.6093777
-0.43923262
0.4288338
0.20148484
0.35903692
-0.24016821
0.50128156
-0.29848403
-0.3144533
0.27605045
0.30543935
0.7890994
-0.10119236
0.15344113
-0.33831102
0.106882334
-0.17142922
0.98812574
-0.25760716
0.128277
0.13514324
0.3274604
0.46385983
-0.76428396
-0.6318477
-0.7920509
0.58320904
1.0399776
0.20575263
0.49171165
0.06345301
0.44692206
0.036710132
0.21717975
0.023195507
0.0498787
0.36786008
0.38792378
0.5414887
0.47649953
-0.65345675
0.27956903
0.16058186
0.05270073
-0.47181657
0.6752969
-0.1986218
-0.5373057
0.5631357
0.28122222
0.74618655
0.21527274
-0.038148362
0.17569332
0.35585544
0.18583821
0.42580625
0.72616786
0.6116233
-0.27499205
0.6071874
0.37789637
1.025347
1.0973679
0.25768667
0.6716643
-0.5527781
0.18534325
0.0966341
0.5249405
-0.6435695
0.3821109
-0.378954
0.45185122
-0.69170684
0.5642638
0.2905404
0.1750878
0.35628957
0.9407126
-0.12507975
0.022194289
0.31585345
-0.43030247
-0.05320933
0.50100666
0.07572112
0.64655393
0.06665701
-0.266479
0.24784245
0.34809288
0.26905215
-0.35099095
-0.3975396
0.9934524
-0.58010054
0.5203976
0.4314663
0.3554953
0.09638765
0.4579075
0.8233633
0.053660363
-0.1929858
0.32978216
0.9511449
0.653895
0.6424789
0.5628692
-0.25239304
-0.103211425
