Theta
-0.24616651
-0.5158624
-0.053402174
0.10219684
0.5895746
0.14828488
0.65201235
-0.07679286
-0.0143329445
-0.2667209
0.6967634
0.51498437
-0.24940495
-0.33711165
-0.2150837
0.34075296
0.2807109
-0.08868705
-0.06852787
0.099142686
-0.36338684
-0.65254754
-0.21101645
-0.0069385697
0.07301821
0.51348954
0.15699607
0.65648234
-0.08950697
0.1784214
0.09597901
-0.08747093
-0.15350015
-0.011833209
-0.80780274
0.6292912
-0.35479632
1.7688252
-0.30266702
0.42266703
-0.048300885
0.5181719
0.041445166
-0.6521627
0.10273173
0.10115131
0.7489914
-0.061499488
-0.057444476
-0.37152874
0.10408285
0.13379398
0.39165726
0.6906627
-0.077478215
0.7773823
-0.6677962
0.12621823
0.14024049
-0.0041201403
0.23563851
0.2901369
0.10052591
-0.31318718
0.25221083
0.12862086
0.6512974
0.60946107
0.3008981
0.011268381
-0.08845216
0.0013656882
-0.7956435
1.0680038
0.58055025
-0.17498316
-0.112762146
-0.13914865
0.105797045
0.09932428
0.2423462
0.61877394
-0.44909015
-0.27101803
-0.09204315
0.022373213
0.28863972
0.26883873
-0.13303353
0.5668401
0.03762722
0.5315214
0.20571664
0.18866394
-0.0056223813
0.3151205
0.30638757
0.69321877
0.11808362
-0.04138421
0.042260993
0.55947524
0.51915836
-0.535212
0.38696572
0.09419347
-0.09092873
-0.13893647
0.63653386
0.3844854
-0.2788447
0.057478108
0.8765534
-0.45960695
0.10642343
0.10047758
0.12288524
0.15989794
0.2684603
-0.3600607
-0.29259723
-0.18688677
0.32267314
0.51233035
0.30120832
0.28174493
0.49967003
0.3336481
0.43223596
0.447553
0.11482333
-0.5365813
-0.09126141
-0.07260608
0.3391943
-0.6364412
-0.1325249
0.67681855
0.8668474
-0.64421517
0.19370742
0.326881
0.46896878
-0.5463705
-0.11165338
0.31957793
-0.12144354
-0.34299642
0.29906353
0.39085498
0.6644053
0.5321963
-0.12397138
0.07145484
1.0057304
0.6589091
0.03248341
-0.24449684
0.8092972
0.5179575
0.14382258
-0.04382435
0.3290443
0.07958012
0.12637444
-0.10493564
-0.68710583
0.79240227
-0.05472795
0.060271863
0.52111953
0.31827998
0.12622233
-0.37750688
0.28318837
0.07284613
1.2668779
0.13003466
-0.07999308
-0.65975845
-0.1376287
-0.5486012
0.25822842
0.17749935
1.0459509
0.48548627
-0.10504207
0.17976253
0.41080803
0.2377269
-0.19492045
-0.04045784
-1.0017102
0.5743731
-0.14046423
-0.20154978
0.42212275
-0.73638463
0.043860648
0.119355716
-0.18001913
0.41960916
-0.01049141
0.081436306
0.29233617
0.2575722
0.18965434
-0.18595651
0.9479276
0.18089019
-0.2233769
0.389144
-0.31920937
0.32473555
-0.15643422
-0.20494501
-0.111677065
0.10311429
0.2650856
-0.20215276
-0.016169645
-0.25434172
0.36169118
0.013123963
-0.022958344
0.38072568
0.25736308
0.039523635
0.36491236
-0.16748482
0.3290883
-0.3343836
-0.7031574
0.14694089
-0.362714
0.47809327
-0.47862867
0.7150279
-0.19933964
0.27038267
-0.016001917
0.31078476
-0.41139445
-0.14556861
