0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
-0.02522290433002134,-0.010673398291744868,-0.010210859060001928,-0.030400356524608367,-0.017366487234105703,-0.007116072450261027,-0.01180439290783117,-0.01641454223805348,-0.030757769149768452,-0.07107328665265347,-0.013611294021522662,-0.01158223630185232,-0.00759885339572782,-0.017682460501140362,-0.020994929229453136,-0.009949157000305542,-0.012421872994198967,-0.014703661739909089,-0.01840640330565718,-0.020952230336118552,-0.011472638561668346,-0.01718747118325888,-0.016184965778210034,-0.0076442133193104795,-0.012973702365968223,-0.0319520606959505,-0.007045997848499774,-0.01395571259209395,-0.014738962790759279,-0.10089510141105096,-0.012725509273352505,-0.016745576011407255,-0.007995283308122495,-0.013759436790340938,-0.06138057336825809,-0.040804010206790274,-0.013303379519265834,-0.023432408632444477,-0.0241899035884785,-0.18901232287332495,-0.04083596794614633,-0.04086694937859219,-0.013550001382926839,-0.020146914884758647,-0.016244237104298145,-0.010166481429376225,-0.013280373665983005,-0.07433353553660339,-0.026791032439440317,-0.026248067496707262,0.49938005107077804,0.3992373728000841,-0.030285078914715824,-0.028322058745580327,-0.020005575403370727,-0.2584052355610843,165.0,12243.0,14267.0
-0.02404031577962978,-0.007535969406798352,-0.0088940449330182,-0.007556051856915623,-0.019579994472814485,-0.006183450659940153,-0.003655410560431082,-0.013168301561804088,-0.016970472293452374,-0.04790554391937384,-0.015955718066257635,-0.009882882440616721,-0.006665779916075633,-0.015971568304666787,-0.029277146816186123,-0.012581814906700005,-0.03295121517859064,-0.01653877847579102,-0.013523391709016718,-0.00100279234471878,-0.009351770231094628,-0.01478990878709513,-0.01644583429337162,-0.00740695210118772,-0.011833544904000733,-0.030538769999122965,-0.008738451013457469,-0.008745840336970182,-0.01233214814135397,-0.06649550182560349,-0.010973594494016687,-0.014928508914133125,-0.007090189013567817,-0.013337091117276927,-0.013008556130768094,-0.008763250513072291,-0.0011313942964648644,-0.021120629206212767,-0.023948219753473273,-0.1094222642591619,-0.0004978176036482475,-0.002662556184682644,-0.005482428143026236,-0.018826725709560982,-0.015807737693304864,-0.008864119004312792,-0.006354058479426992,-0.052434643735437624,-0.021609019424994515,-0.021833197866953657,0.19988372019610928,-0.5712489580421014,-0.030089555142274974,-0.024766679908206406,-0.019985523935169513,-0.2584052355610843,132.0,997.0,12637.0
-0.02054777727831958,-0.009412226285424471,-0.006412290392254629,-0.01190404403866833,-0.010643444414781883,0.0006044855192340669,-0.007970326965560867,-0.008529229415916068,0.06255835921085406,0.20916985425464713,0.013769411959220308,-0.007731281180826486,0.007288328850973103,-0.009113801243283084,0.005051277941603851,-0.006320667624970566,0.05572079323735037,0.007078531267125308,0.0829210699895269,0.04504452153754657,-0.006216864049781083,-0.010661270556387775,0.05700051038439473,-0.005302066586324329,-0.006774578303471102,0.021249950111743826,-0.003835104308784259,0.00023350829297680523,-0.007678027913564323,0.43869105870052294,-0.008484434737550046,-0.0073445771933232,-0.0032605131547057574,-0.0034333911315150055,-0.00328246815780993,0.015834393267946202,0.04978733952284509,0.14503697174708813,-0.00731519296579215,0.4688492553593665,0.06333370812282627,-0.01838214569478295,-0.010613143669584055,-0.008893873819978538,-0.0019977994317071117,-0.006333000781673556,-0.0032851680583067893,0.036111988926068976,0.007401758352599608,-0.025510548672247262,-1.5970942650519033,-1.8652307324983488,-0.02432160385526986,-0.008308716580362602,-0.019985523935169513,-0.2584052355610843,53.0,11812.0,13900.0
-0.024837306385458544,-0.011574944062241358,-0.010813176399867357,-0.03489867822328337,-0.025633160101476437,-0.008312976234060738,-0.020427856837787965,-0.017704714814511573,-0.03831854484516759,-0.1276611640184227,-0.017189625458223407,-0.011793894175249944,-0.008488909217701202,-0.018894046676236446,-0.03452519736368999,-0.01522305756713706,-0.02176091758761175,-0.010483607300585262,-0.02238256989149298,-0.02536564766953338,-0.0065524021965851845,-0.0059645531758431135,-0.0058361932051521435,-0.004789693138627319,-0.012933588571636484,-0.038587340747157764,-0.0045037424957851515,-0.02305729665224993,-0.004526837599394485,-0.0648161512946604,-0.013398379429195396,-0.014580798543667088,-0.007743284896645554,0.015930239835702444,-0.05899603730725506,-0.04608232647396535,-0.016777928028319927,-0.021009367094789854,-0.02836758130785456,-0.11662653680613355,-0.04624415784446403,-0.04324677941673406,-0.011162863190286679,-0.02035297615813606,-0.016951667184183807,-0.008339374982546121,-0.011731720629399199,-0.07674777861935998,-0.029792635606277776,-0.020870326068353106,1.3978690436947843,1.3697237036422696,-0.030480602687156674,-0.027232507166385093,-0.020045678339773162,-0.2584052355610843,55.0,13865.0,611.0
-0.025392554197569125,-0.011439774201190304,-0.01029369926720405,-0.03000140511431457,-0.014167580939568233,-0.00798526656214698,-0.018377077380294548,-0.0106129274910129,-0.02917844745589156,-0.11651002347869759,-0.013253159924830157,-0.01212280137419877,-0.008032102662350077,-0.018792292368562363,-0.0361922251846618,-0.014702249155219893,-0.014860108649529942,-0.017984736215153247,-0.020638637178407103,-0.01767350325882831,-0.010253714585888841,-0.016400211888996156,-0.015061452514048206,-0.009611542719386745,-0.014261972299314439,-0.04150973845924183,-0.006860066374039633,-0.013539451397328196,-0.01425334628565099,-0.09918866458122168,-0.013027457839869703,-0.01618955988904912,-0.005986995967768766,-0.017845172105851497,-0.044782792805709924,-0.025866030182693494,-0.009483589247528656,-0.02273702043605125,-0.017871597616199008,-0.20676570879264797,-0.05147869026898254,-0.012993984510503286,-0.01100221456323203,-0.01380441874148097,-0.01447942483054083,-0.008940100039138735,-0.0094371567265709,-0.027609396682445688,-0.013446641001967179,-0.031953595069265865,1.3978690436947843,1.3697237036422696,-0.030285078914715824,-0.027748610546003888,-0.019985523935169513,-0.2584052355610843,8.0,649.0,13020.0
0.0750467814206421,-0.008999276159461155,-0.0058755548830908815,-0.005792570985327092,-0.01668690167836178,-0.006289163457331688,-0.009900097697301569,-0.010743332030998986,-0.004880492429980999,-0.03991666711479466,-0.01096892648458132,-0.00713894367901587,-0.006077871927798624,0.1946172537542216,-0.023526341846484413,-0.01135133349392868,-0.022257595221105094,-0.01363972246502034,-0.018207096709875935,-0.020760916281306847,-0.010610038281610012,-0.01596185160014532,-0.0118183825641985,-0.006937045641948481,-0.008684612048959265,-0.017555658851995396,-0.0069482646375655975,-0.011378857576877375,-0.011679933273179335,-0.062107521406042476,-0.005845067064744903,-0.01039705763451122,-0.006854990496189339,-0.015136650941636631,0.014760129821011011,-0.005727356189468326,-0.008837367486609042,0.06547529023708432,-0.009965083585313741,0.014079550831780757,-0.014613689402468301,0.0062423864802933155,0.04868377065716514,-0.009194234320155786,-0.013346784117532404,-0.005271640701448661,-0.0021509099474143686,-0.0242440881428456,-0.008625669877872107,-0.01954893817452894,0.3608629980412437,-0.31245260315085194,-0.030138436085385186,0.0021280406519285904,-0.019764957784956134,-0.2584052355610843,75.0,1155.0,15000.0
-0.025144858776919438,-0.010528307706946948,-0.010266085864803343,-0.02660164527007176,-0.022900255330877656,-0.007567113719131575,-0.015122579545576732,-0.01067951704334622,-0.02854308815375718,-0.1035946726446279,-0.01173334716155524,-0.010660991601092878,-0.0068562866857960585,-0.0084914435009974,-0.039473359308479346,-0.012335718624145741,-0.02200925640435842,-0.01546769866885604,-0.027225720168977192,-0.020661960735714587,-0.010665713859066445,-0.01531773035938491,-0.012956717903085417,-0.008082731134907019,-0.013040044410439943,0.14389483770084557,-0.008690776276416408,-0.01470564347472749,-0.01341326517827388,-0.08751446976127848,-0.012259558185935104,-0.011422562874595386,-0.008092582694776092,-0.017728874021964304,-0.05092620344563398,-0.03387837628106873,-0.016388424501190296,0.019514766376801263,-0.022713905881839438,0.3373712813771338,-0.02055525582745495,-0.0373642915183003,-0.012704085956092208,-0.02330070013661974,-0.012413578480236425,-0.007513081228813987,-0.01084609947392161,0.05964476240950436,-0.018869348609980137,-0.017408084920193665,1.3978690436947843,1.3697237036422696,-0.030285078914715824,-0.024938714368079335,-0.019925369530565864,-0.2584052355610843,27.0,11415.0,4011.0
-0.01399691134020257,-0.009854938582628387,-0.006572793293708741,-0.023288613993284128,-0.01833732374231131,-0.0041796058560517255,-0.0050533797868901045,-0.014735930606317683,-0.03000441454866626,0.08291231375561028,-0.006246973562644002,-0.0030671943735104987,-0.006530581563370816,-0.01751918033301218,0.4715191792109976,0.011827502421066045,-0.02374010270289584,-0.0026790057740523686,-0.004893416111688884,-0.0212359029001497,-0.011442202579325496,-0.01510302327913144,-0.01699721547314497,-0.004376101598864688,-0.007491998086711809,0.020794822599206144,-0.007118701822487393,0.014274064465631219,-0.015401811597001977,0.2775004940288711,-0.010240947718406432,-0.012941592511470056,-0.006403493342293154,-0.0030171664102345295,-0.008803315195600191,0.22945095749244337,0.028408907295161927,0.03410246543002808,-0.0050105649677065975,0.5222380608413886,-0.02225461824963276,-0.02732945922097212,-0.0013783577487395265,-0.002195136153234824,-0.011788932771401214,-0.007999834733167687,0.005805472625860231,-0.012197259022827903,-0.027796286330220785,-0.01810463047662811,0.6790778495955793,0.205140106631647,-0.019384628601138362,-0.01238019879735532,-0.01962459750754762,-0.1296234765689285,121.0,13069.0,14384.0
-0.020896005953812396,-0.004432022964497509,0.07912194938158632,-0.013823636331676173,-0.013672454320383373,0.0010590505480176666,-0.01607791159099292,-0.008351657276360546,0.0014731005913628168,0.03487919196807794,0.006221510156658935,-0.01045390188323621,-0.005351692896982597,0.31269247910338055,-0.012148215449375195,-0.006638303524546419,0.012810855871000917,-0.009366114035349767,-0.008281628239970019,-0.002051721127996744,-0.01202494029003616,-0.01075073183982672,-0.014308491118013631,-0.008054112077468088,-0.010241335836679423,-0.026586346863927305,0.03594588814670377,-0.013192567068356734,-0.010694521678872007,2.52883239855142,-0.016108252858649225,-0.003766525316592044,-0.006879490341749597,-0.007938411644197807,-0.022206052366065487,-0.009763715687896324,-0.011820610410306444,0.0019075372441247384,0.0007035314170598293,-0.0967290221525928,0.03211257515478578,-0.03301421643374424,-0.0095739478633243,-0.012917307496771427,-0.010389124315457245,0.019055349683213898,0.013503746359704196,0.20718183968907333,-0.009630923768652579,-0.008250559516482016,0.19988372019610928,-0.31245260315085194,-0.029845150426723907,-0.0006818555259959614,-0.01936392842093181,-0.2584052355610843,177.0,236.0,14057.0
-0.02488095898295622,-0.006796875487656801,-0.009049370321522178,-0.010192600307552903,-0.01680825624188748,-0.008675923505105007,-0.018332495218175125,-0.011234429979457228,-0.03313582825204285,-0.09717028421427881,-0.014697734432497405,-0.007979484298551758,-0.007773996716277243,-0.01630759415791609,-0.029100741755765824,-0.015589340406287592,-0.022671493249016218,-0.011101263322584435,-0.03582579977693784,-0.010581689158049622,-0.010890643191990434,-0.01644494253071563,-0.016635556849852774,-0.008066113617684414,-0.011275037459843451,-0.035185861442928776,-0.008148476142574329,-0.013569184339811463,-0.015419534827115418,-0.09027727224766875,-0.012858857117448932,-0.012742900871203748,-0.006894190249085752,-0.016091519419868312,-0.05233578141272936,-0.039881167330012936,-0.017729555963920732,-0.016534157724223657,-0.013909709035220473,-0.1389254756419982,-0.04638060300244911,-0.033480295907089536,-0.011978656999548563,-0.01595583813809939,-0.016628055551895685,-0.009241649771104197,-0.011111312226364096,-0.06616412712525536,-0.014685510233562828,-0.026821693249065037,1.2275305055098165,1.094752576570317,-0.030333959857826037,-0.02717516234642745,-0.019945420998767078,-0.2584052355610843,67.0,1219.0,12446.0
-0.024150770079358747,-0.004404740974193627,-0.007556520754233939,-0.009776303183768069,-0.01862372051223196,-0.008376403912495658,-0.011734335224500651,-0.0107239100782351,-0.023178840331451185,-0.00979194416419399,-0.008365682840555966,-0.01007474497333687,-0.005905801297083402,-0.014376628691356705,-0.0283157392368955,-0.008172112913489281,-0.024996847624007796,-0.011668935620259975,-0.018525987263125925,-0.016116602674843408,-0.0061834587033072225,-0.01342338768256523,-0.007742312014798728,-0.00706906258432807,-0.010498989823348666,0.01914199110630614,-0.006593087846609687,-0.006988293070181442,-0.009297931145932845,-0.06148453653166036,-0.007543336159674113,0.00020250043292119956,-0.0077740847024927355,-0.015357005205843943,-0.04083597449784284,-0.042080465774669215,-0.01019177747867344,-0.020168720030705595,-0.02018485717982046,-0.14677298680923517,0.02279709209598625,-0.035055079582180446,-0.0105127382776749,-0.01442958768952431,-0.012296927775574427,-0.006677289845728612,-0.010644821938585795,-0.0640425195676814,-0.009312357394813696,-0.015861344052228946,0.19988372019610928,-0.13992169989001896,-0.02989403136983412,-0.023562438689095883,-0.019945420998767078,-0.2584052355610843,55.0,12761.0,79.0
-0.024613090771038668,-0.004569673006485281,0.0014471742660466887,0.008020398858033568,-0.0011535175470720862,0.000788895621350411,-0.0036267505990685966,-0.0023780195191255523,0.0010283490798687497,0.1290147903153693,-0.008471016398406703,-0.006584674140046552,-0.004861086753455267,-0.007963740928641097,-0.0068560636367662586,-0.012407258241167328,-0.01394200756943618,0.0007020361498390549,-0.01423093012404013,0.00472343522688671,-0.000281847492925339,-0.006783123919309468,-0.006968599714149025,-0.003126095025564236,-0.0046470043656454355,-0.0041293972321337705,-0.003158123042801181,0.031135946513920192,-0.003303934721567046,0.01159429786325086,0.0007027719005417255,-0.010743165653039627,-0.006427993187853412,-0.007993500210249634,0.013233087023324343,-0.008357889623272897,-0.0074121386714301645,-0.010124223860581196,-0.005519827334324753,0.1352228243150839,-0.031619717729517764,-0.026460856566101348,-0.00667725230674518,-0.012630917252416378,-0.009136069971829983,-0.0031631669850287346,-0.006221452103205748,-0.009831788527601757,-0.013170550144640148,-0.00441955895609258,0.3608629980412437,-0.31245260315085194,-0.0301873170284954,-0.017139818853839764,-0.019805060721358566,-0.2584052355610843,167.0,3644.0,2017.0
-0.024618712696473977,-0.010751523991251443,-0.008286550080202638,-0.03124451458117206,-0.012954035304311225,-0.009978540086296252,-0.014492060395602049,-0.014375237197845529,-0.03144758782065721,-0.04134800754228176,-0.014438914833207023,-0.010699059563934177,-0.007348941289212855,-0.016444844154313697,-0.020201106457561797,-0.012999606270106084,-0.023296103000227546,-0.0140610138557481,0.00585917473070919,-0.02012100375314356,-0.012266943466713453,-0.017171815458657064,-0.017764998943904636,-0.008536943272324909,-0.012345767200852164,-0.03718602709013385,-0.008105568879237374,-0.006284613431410762,-0.009248306101615209,-0.04731840221418869,-0.007506550547509581,-0.007786826328109496,-0.00754728613216349,-0.015543694235241804,-0.05762169878933706,-0.02957465108936879,-0.015755481269604646,-0.021578040108729202,-0.01925264810194316,-0.15706480473348042,0.1151456558413424,-0.035372861041279506,-0.01058051191721358,-0.013084950566637797,-0.014746592573476372,-0.005748896576449117,-0.005189016745483211,-0.018684013164375894,-0.03224205705846117,-0.026944613053141706,0.19988372019610928,1.067794622935812,-0.02989403136983412,-0.02539747292774049,-0.019704803380352486,-0.2584052355610843,55.0,12706.0,3266.0
-0.017831725890074087,0.004150643167010335,0.0050593524675892135,0.026956136085746485,0.05146582119767175,-0.0026385481874106847,0.01783956046143316,0.031768548004465276,-0.051352487100381476,0.11200514011895281,0.009890127500088886,-0.009564634271263459,-0.004118520043523504,-0.0023648876273181687,0.017523115713318913,0.02316223934196655,0.010952077454745513,0.007774733141633046,0.009805445327177807,0.00542931811877817,-0.012943958488583677,0.01049184991275099,0.0037862977063763334,-0.00404005847280755,-0.008386844267958283,0.11329350100258825,-0.0032427457010490656,-0.018650213844174403,0.00419653626244125,0.07047991164180423,0.0022079165316071445,-0.005477837185982494,-0.004875402974920485,0.001848990257676921,0.02082131507952117,0.018870287591550166,0.006233763307440886,0.001904446629918546,0.01996055412765484,0.2549080902591189,0.02216448272714634,-0.003467602547733603,-0.003052617658824686,0.00495763482773031,-0.003156780626413408,-0.0034148541628896715,-0.0007632789390992152,0.09227362346736606,0.013270458883986999,0.019570289472870154,-1.5970942650519033,-1.390770748531058,-0.029063055336960502,-0.009684992259346055,-0.019764957784956134,-0.2584052355610843,22.0,92.0,3682.0
