Theta
-0.027482226
-0.34449354
-0.64911765
-0.68630934
-0.22665016
-0.4712714
-0.33468863
0.13822848
-0.16352987
-0.3104791
0.6038771
-0.35585925
-0.52083504
1.1025244
0.019031946
0.3816837
0.43381333
0.062449254
0.60203326
-0.3463533
0.061911598
0.16328344
0.16024971
0.4311033
-0.08757371
0.50394213
0.091682926
-0.19372082
0.47112885
-0.020204533
-0.17382814
0.3237514
-0.3790942
0.5320536
0.36091918
-0.18428472
0.24433428
0.18185963
0.3608581
0.2916087
0.06273814
0.83948994
-0.2758238
0.6091925
-0.2611665
0.3201503
0.5068103
0.5937543
-0.06878819
-0.0036585135
0.65287375
0.3038538
0.2831506
0.5159956
-0.5530225
-0.45913687
0.34786808
-0.5982817
-0.11644544
0.37231958
0.55526596
0.4495331
0.15530466
0.7529854
0.28028014
-0.068963654
-0.15645355
0.2108838
0.8390289
-0.19129643
-0.2347122
0.060167044
0.12882833
0.9738167
-0.21132007
0.28218484
0.1722118
0.069013685
-0.4494627
0.60445535
0.394729
0.5031998
0.4131291
-0.103935555
0.915569
-0.54976004
0.27357668
-0.33273342
0.25423363
0.014595882
0.452308
0.54672974
0.20237856
0.07635826
-0.4548341
0.6206203
-0.38152024
0.32721436
0.8407246
0.07917905
0.31047472
-0.096001275
-0.80046654
0.36689892
0.10263069
-0.18713707
0.5075589
0.86113507
0.612215
0.5228268
0.6250404
0.9096578
0.51734436
0.46423826
0.43490115
0.33028835
0.043863874
0.1580672
0.77020943
-0.20759535
0.19147447
0.12122462
-0.40103102
0.42952755
0.98658776
-0.21125971
0.530676
0.6746436
0.24919797
-0.14715512
-0.62762916
0.2497035
0.4407599
0.5201209
-0.17214048
0.5849934
0.33267322
-0.024967808
0.6515687
0.05389977
0.6220731
-0.68769723
-0.118738845
-0.22837776
0.6993533
-0.1465617
-0.31061095
0.11866952
-0.34315506
0.7571093
-0.3571908
0.6029338
0.68484205
0.83001727
0.72290146
-0.588553
-0.52578133
0.31898624
0.7593886
0.15622678
0.45690918
-0.462225
0.11497583
0.047430247
-0.0678251
0.42719445
